station,date,PM 2.5,PM 10,TSP,,,,,,,,,,,,,,,
Bhaisipati,12/1/2021,12.1,19.3,34.5,,,,,,,,,,,,,,,
Bhaisipati,12/2/2021,11.5,19.2,33.9,,,,,,,,,,,,,,,
Bhaisipati,12/3/2021,10.7,18.1,38.2,,,,,,,,,,,,,,,
Bhaisipati,12/4/2021,11.6,16.9,33.7,,,,,,,,,,,,,,,
Bhaisipati,12/5/2021,8.1,12.2,21.4,,,,,,,,,,,,,,,
Bhaisipati,12/6/2021,10.2,14,21.8,,,,,,,,,,,,,,,
Bhaisipati,12/7/2021,9.2,14.5,27.3,,,,,,,,,,,,,,,
Bhaisipati,12/8/2021,10.6,16.9,28.5,,,,,,,,,,,,,,,
Bhaisipati,12/9/2021,12.7,21.9,42.3,,,,,,,,,,,,,,,
Bhaisipati,12/10/2021,14.7,21.9,38.4,,,,,,,,,,,,,,,
Bhaisipati,12/11/2021,15.4,21.2,32.5,,,,,,,,,,,,,,,
Bhaisipati,12/12/2021,16,25.4,48.5,,,,,,,,,,,,,,,
Bhaisipati,12/13/2021,17.5,22.3,31,,,,,,,,,,,,,,,
Bhaktapur,1/1/2021,95.64,169.7,241.8,,,,,,,,,,,,,,,
Bhaktapur,1/2/2021,95.31,197,282.5,,,,,,,,,,,,,,,
Bhaktapur,1/3/2021,100.99,230.9,311.6,,,,,,,,,,,,,,,
Bhaktapur,1/4/2021,155.80,281,415.8,,,,,,,,,,,,,,,
Bhaktapur,1/5/2021,144.14,257.7,313.1,,,,,,,,,,,,,,,
Bhaktapur,1/6/2021,78.98,155,233.3,,,,,,,,,,,,,,,
Bhaktapur,1/7/2021,71.41,147.3,240.1,,,,,,,,,,,,,,,
Bhaktapur,1/8/2021,67.56,131.7,236,,,,,,,,,,,,,,,
Bhaktapur,1/9/2021,80.39,159.5,289.7,,,,,,,,,,,,,,,
Bhaktapur,1/10/2021,79.44,172.4,264.6,,,,,,,,,,,,,,,
Bhaktapur,1/11/2021,81.09,140.2,264.2,,,,,,,,,,,,,,,
Bhaktapur,1/12/2021,85.91,126.7,127.2,,,,,,,,,,,,,,,
Bhaktapur,1/13/2021,80.67,117.1,298.5,,,,,,,,,,,,,,,
Bhaktapur,1/14/2021,81.61,120.7,145.7,,,,,,,,,,,,,,,
Bhaktapur,1/15/2021,80.60,128,246.5,,,,,,,,,,,,,,,
Bhaktapur,1/16/2021,78.80,120.8,180.5,,,,,,,,,,,,,,,
Bhaktapur,1/17/2021,76.60,133.9,252,,,,,,,,,,,,,,,
Bhaktapur,1/18/2021,73.97,133.5,242.2,,,,,,,,,,,,,,,
Bhaktapur,1/19/2021,68.94,125.1,188.6,,,,,,,,,,,,,,,
Bhaktapur,1/20/2021,70.75,120.1,174,,,,,,,,,,,,,,,
Bhaktapur,1/21/2021,73.00,128.7,164.2,,,,,,,,,,,,,,,
Bhaktapur,1/22/2021,81.65,142,219.1,,,,,,,,,,,,,,,
Bhaktapur,1/23/2021,76.44,126.3,178,,,,,,,,,,,,,,,
Bhaktapur,1/24/2021,76.03,127.3,203.6,,,,,,,,,,,,,,,
Bhaktapur,1/25/2021,76.96,134.3,238.6,,,,,,,,,,,,,,,
Bhaktapur,1/26/2021,75.79,142.4,263.9,,,,,,,,,,,,,,,
Bhaktapur,1/27/2021,75.02,142.7,334.4,,,,,,,,,,,,,,,
Bhaktapur,1/28/2021,76.40,150.2,239.1,,,,,,,,,,,,,,,
Bhaktapur,1/29/2021,68.31,129.2,351.1,,,,,,,,,,,,,,,
Bhaktapur,1/30/2021,61.75,120.4,227.2,,,,,,,,,,,,,,,
Bhaktapur,1/31/2021,69.75,132.1,289,,,,,,,,,,,,,,,
Bhaktapur,2/1/2021,78.85,145.1,218.9,,,,,,,,,,,,,,,
Bhaktapur,2/2/2021,74.69,146.7,277.2,,,,,,,,,,,,,,,
Bhaktapur,2/3/2021,75.39,140.5,264.7,,,,,,,,,,,,,,,
Bhaktapur,2/4/2021,70.99,131.3,202.4,,,,,,,,,,,,,,,
Bhaktapur,2/5/2021,79.80,162,290.6,,,,,,,,,,,,,,,
Bhaktapur,2/6/2021,44.16,68,80.5,,,,,,,,,,,,,,,
Bhaktapur,2/7/2021,48.65,87.5,192.7,,,,,,,,,,,,,,,
Bhaktapur,2/8/2021,70.75,136.3,244.5,,,,,,,,,,,,,,,
Bhaktapur,2/9/2021,68.49,125.3,224.2,,,,,,,,,,,,,,,
Bhaktapur,2/10/2021,84.63,139.6,193.5,,,,,,,,,,,,,,,
Bhaktapur,2/11/2021,78.01,126.4,194.2,,,,,,,,,,,,,,,
Bhaktapur,2/12/2021,80.49,129.9,194.3,,,,,,,,,,,,,,,
Bhaktapur,2/13/2021,81.43,128.4,211.8,,,,,,,,,,,,,,,
Bhaktapur,2/14/2021,78.06,127.2,315.6,,,,,,,,,,,,,,,
Bhaktapur,2/15/2021,85.09,137.2,211.6,,,,,,,,,,,,,,,
Bhaktapur,2/16/2021,66.98,114.4,219.7,,,,,,,,,,,,,,,
Bhaktapur,2/17/2021,60.17,118.7,335.8,,,,,,,,,,,,,,,
Bhaktapur,2/18/2021,44.09,79.9,260,,,,,,,,,,,,,,,
Bhaktapur,2/19/2021,40.10,72.4,94.5,,,,,,,,,,,,,,,
Bhaktapur,2/20/2021,47.95,97.8,212.2,,,,,,,,,,,,,,,
Bhaktapur,2/21/2021,65.04,127.4,459.3,,,,,,,,,,,,,,,
Bhaktapur,2/22/2021,74.37,140.2,341.6,,,,,,,,,,,,,,,
Bhaktapur,2/23/2021,83.80,149.5,287.7,,,,,,,,,,,,,,,
Bhaktapur,2/24/2021,86.41,148.8,354.4,,,,,,,,,,,,,,,
Bhaktapur,2/25/2021,97.07,157.2,395.9,,,,,,,,,,,,,,,
Bhaktapur,2/26/2021,101.14,171.8,242.6,,,,,,,,,,,,,,,
Bhaktapur,2/27/2021,88.69,164.8,581.6,,,,,,,,,,,,,,,
Bhaktapur,2/28/2021,76.11,147.8,357.4,,,,,,,,,,,,,,,
Bhaktapur,3/1/2021,71.30,155.8,327.1,,,,,,,,,,,,,,,
Bhaktapur,3/2/2021,61.51,170.4,331.2,,,,,,,,,,,,,,,
Bhaktapur,3/3/2021,73.64,175.9,302.5,,,,,,,,,,,,,,,
Bhaktapur,3/4/2021,75.37,155.4,272.7,,,,,,,,,,,,,,,
Bhaktapur,3/5/2021,78.28,146.2,366.6,,,,,,,,,,,,,,,
Bhaktapur,3/6/2021,62.82,107.4,255.4,,,,,,,,,,,,,,,
Bhaktapur,3/7/2021,83.04,142.1,387.5,,,,,,,,,,,,,,,
Bhaktapur,3/8/2021,68.82,129.4,416.6,,,,,,,,,,,,,,,
Bhaktapur,3/9/2021,61.69,152.4,532.6,,,,,,,,,,,,,,,
Bhaktapur,3/10/2021,58.87,129.6,257.7,,,,,,,,,,,,,,,
Bhaktapur,3/11/2021,62.62,114.7,235.7,,,,,,,,,,,,,,,
Bhaktapur,3/12/2021,78.02,136.4,407.8,,,,,,,,,,,,,,,
Bhaktapur,3/13/2021,55.82,112.3,267.7,,,,,,,,,,,,,,,
Bhaktapur,3/14/2021,63.97,114.7,211.5,,,,,,,,,,,,,,,
Bhaktapur,3/15/2021,73.21,144.5,390.5,,,,,,,,,,,,,,,
Bhaktapur,3/16/2021,88.59,177.4,384.7,,,,,,,,,,,,,,,
Bhaktapur,3/17/2021,102.73,227.6,415.4,,,,,,,,,,,,,,,
Bhaktapur,3/18/2021,128.96,274.2,540.4,,,,,,,,,,,,,,,
Bhaktapur,3/19/2021,115.35,244.3,368.4,,,,,,,,,,,,,,,
Bhaktapur,3/20/2021,111.21,256.7,628.2,,,,,,,,,,,,,,,
Bhaktapur,3/21/2021,103.53,226.6,598.3,,,,,,,,,,,,,,,
Bhaktapur,3/22/2021,136.65,254.7,723.6,,,,,,,,,,,,,,,
Bhaktapur,3/23/2021,136.40,268.1,454.2,,,,,,,,,,,,,,,
Bhaktapur,3/24/2021,107.88,234.5,501.2,,,,,,,,,,,,,,,
Bhaktapur,3/25/2021,110.24,225.8,362.9,,,,,,,,,,,,,,,
Bhaktapur,3/26/2021,179.49,339.3,722.4,,,,,,,,,,,,,,,
Bhaktapur,3/27/2021,226.20,349.3,505.8,,,,,,,,,,,,,,,
Bhaktapur,3/28/2021,197.57,288.8,477.8,,,,,,,,,,,,,,,
Bhaktapur,3/29/2021,186.24,282.2,456.3,,,,,,,,,,,,,,,
Bhaktapur,3/30/2021,133.88,205,281.6,,,,,,,,,,,,,,,
Bhaktapur,3/31/2021,103.75,167.1,693.3,,,,,,,,,,,,,,,
Bhaktapur,4/2/2021,59.76,147.6,362.5,,,,,,,,,,,,,,,
Bhaktapur,4/3/2021,95.06,201.7,357.3,,,,,,,,,,,,,,,
Bhaktapur,4/4/2021,132.69,269.6,315.2,,,,,,,,,,,,,,,
Bhaktapur,4/5/2021,174.16,316.1,530.1,,,,,,,,,,,,,,,
Bhaktapur,4/6/2021,180.57,327.3,576.1,,,,,,,,,,,,,,,
Bhaktapur,4/7/2021,147.45,267.2,532.9,,,,,,,,,,,,,,,
Bhaktapur,4/8/2021,95.58,193.8,548.9,,,,,,,,,,,,,,,
Bhaktapur,4/9/2021,56.20,134.2,338.8,,,,,,,,,,,,,,,
Bhaktapur,4/10/2021,52.92,129,283.2,,,,,,,,,,,,,,,
Bhaktapur,4/11/2021,78.78,188.9,452,,,,,,,,,,,,,,,
Bhaktapur,4/12/2021,110.38,259.6,373.6,,,,,,,,,,,,,,,
Bhaktapur,4/13/2021,99.61,213,620.7,,,,,,,,,,,,,,,
Bhaktapur,4/14/2021,92.50,197.3,414.2,,,,,,,,,,,,,,,
Bhaktapur,4/15/2021,77.14,177.6,432.1,,,,,,,,,,,,,,,
Bhaktapur,4/16/2021,48.12,74,177,,,,,,,,,,,,,,,
Bhaktapur,4/17/2021,47.73,91.3,154.7,,,,,,,,,,,,,,,
Bhaktapur,4/18/2021,28.77,57.9,143.6,,,,,,,,,,,,,,,
Bhaktapur,4/19/2021,42.46,94.7,264.2,,,,,,,,,,,,,,,
Bhaktapur,4/20/2021,59.99,129.1,305.6,,,,,,,,,,,,,,,
Bhaktapur,4/21/2021,77.66,133.1,266.2,,,,,,,,,,,,,,,
Bhaktapur,4/22/2021,30.40,62,135.9,,,,,,,,,,,,,,,
Bhaktapur,4/23/2021,32.32,84.8,152.4,,,,,,,,,,,,,,,
Bhaktapur,4/24/2021,47.32,125,240.1,,,,,,,,,,,,,,,
Bhaktapur,4/25/2021,53.03,143.5,266.9,,,,,,,,,,,,,,,
Bhaktapur,4/26/2021,55.98,147.1,287,,,,,,,,,,,,,,,
Bhaktapur,4/27/2021,65.57,176.8,365.6,,,,,,,,,,,,,,,
Bhaktapur,4/28/2021,78.40,216,724.6,,,,,,,,,,,,,,,
Bhaktapur,4/29/2021,63.47,125,183.4,,,,,,,,,,,,,,,
Bhaktapur,4/30/2021,41.80,63.9,103.3,,,,,,,,,,,,,,,
Bhaktapur,5/1/2021,46.08,66.9,,,,,,,,,,,,,,,,
Bhaktapur,5/2/2021,46.75,62.7,,,,,,,,,,,,,,,,
Bhaktapur,5/3/2021,47.12,68.6,,,,,,,,,,,,,,,,
Bhaktapur,5/4/2021,45.49,58.3,,,,,,,,,,,,,,,,
Bhaktapur,5/5/2021,28.60,41.4,,,,,,,,,,,,,,,,
Bhaktapur,5/6/2021,40.62,63.5,,,,,,,,,,,,,,,,
Bhaktapur,6/12/2021,13.19,19.7,75.8,,,,,,,,,,,,,,,
Bhaktapur,6/13/2021,17.90,24.7,36.6,,,,,,,,,,,,,,,
Bhaktapur,6/14/2021,15.98,22.9,42.9,,,,,,,,,,,,,,,
Bhaktapur,6/15/2021,9.77,13.3,14.3,,,,,,,,,,,,,,,
Bhaktapur,6/16/2021,12.85,17.2,18.6,,,,,,,,,,,,,,,
Bhaktapur,6/17/2021,10.78,16.5,26.9,,,,,,,,,,,,,,,
Bhaktapur,6/18/2021,10.93,22.3,85.5,,,,,,,,,,,,,,,
Bhaktapur,6/19/2021,7.75,13.6,44.1,,,,,,,,,,,,,,,
Bhaktapur,6/20/2021,9.21,14.2,14.5,,,,,,,,,,,,,,,
Bhaktapur,6/21/2021,12.34,20.2,53,,,,,,,,,,,,,,,
Bhaktapur,6/22/2021,13.22,24.1,66.6,,,,,,,,,,,,,,,
Bhaktapur,6/23/2021,16.37,21.9,26.6,,,,,,,,,,,,,,,
Bhaktapur,6/24/2021,13.03,21,23.8,,,,,,,,,,,,,,,
Bhaktapur,6/25/2021,15.13,18.6,20.5,,,,,,,,,,,,,,,
Bhaktapur,6/26/2021,11.75,14.1,14.4,,,,,,,,,,,,,,,
Bhaktapur,6/27/2021,13.89,17.6,29.2,,,,,,,,,,,,,,,
Bhaktapur,6/28/2021,14.79,22.1,33.3,,,,,,,,,,,,,,,
Bhaktapur,6/29/2021,15.40,22.9,34.7,,,,,,,,,,,,,,,
Bhaktapur,6/30/2021,23.35,28.5,26.9,,,,,,,,,,,,,,,
Bhaktapur,7/1/2021,26.02,31.5,33.9,,,,,,,,,,,,,,,
Bhaktapur,7/2/2021,13.68,15.3,16.5,,,,,,,,,,,,,,,
Bhaktapur,7/3/2021,12.05,16,20.4,,,,,,,,,,,,,,,
Bhaktapur,7/4/2021,17.48,27,71.9,,,,,,,,,,,,,,,
Bhaktapur,7/5/2021,14.70,20.7,32.6,,,,,,,,,,,,,,,
Bhaktapur,7/6/2021,14.13,20.9,116.4,,,,,,,,,,,,,,,
Bhaktapur,7/7/2021,19.04,28.4,44.4,,,,,,,,,,,,,,,
Bhaktapur,7/8/2021,12.45,15.1,16.5,,,,,,,,,,,,,,,
Bhaktapur,7/9/2021,8.77,12.4,23.8,,,,,,,,,,,,,,,
Bhaktapur,7/10/2021,11.51,15.5,18.9,,,,,,,,,,,,,,,
Bhaktapur,7/11/2021,10.47,13.3,14.1,,,,,,,,,,,,,,,
Bhaktapur,7/12/2021,13.62,19.1,23.2,,,,,,,,,,,,,,,
Bhaktapur,7/13/2021,10.20,15.1,105.5,,,,,,,,,,,,,,,
Bhaktapur,7/14/2021,9.44,13.1,31.9,,,,,,,,,,,,,,,
Bhaktapur,7/15/2021,11.83,14.8,13.6,,,,,,,,,,,,,,,
Bhaktapur,7/16/2021,16.13,21.1,24.3,,,,,,,,,,,,,,,
Bhaktapur,7/17/2021,15.37,19.1,20,,,,,,,,,,,,,,,
Bhaktapur,7/18/2021,10.78,15.7,16.3,,,,,,,,,,,,,,,
Bhaktapur,7/19/2021,14.02,19.5,20.7,,,,,,,,,,,,,,,
Bhaktapur,7/20/2021,14.29,17,19.5,,,,,,,,,,,,,,,
Bhaktapur,7/21/2021,11.71,15.2,14.8,,,,,,,,,,,,,,,
Bhaktapur,7/22/2021,11.39,16.9,21.7,,,,,,,,,,,,,,,
Bhaktapur,7/23/2021,10.09,15.7,34,,,,,,,,,,,,,,,
Bhaktapur,7/24/2021,7.66,12.3,37.4,,,,,,,,,,,,,,,
Bhaktapur,7/25/2021,8.38,13.4,18.7,,,,,,,,,,,,,,,
Bhaktapur,7/26/2021,14.14,17.1,17.5,,,,,,,,,,,,,,,
Bhaktapur,7/27/2021,11.55,14.5,17,,,,,,,,,,,,,,,
Bhaktapur,7/28/2021,7.08,12.2,16.6,,,,,,,,,,,,,,,
Bhaktapur,7/29/2021,8.01,14,20,,,,,,,,,,,,,,,
Bhaktapur,7/30/2021,7.82,12.5,12.6,,,,,,,,,,,,,,,
Bhaktapur,7/31/2021,5.58,9.9,47,,,,,,,,,,,,,,,
Bhaktapur,8/1/2021,7.48,13.3,15.8,,,,,,,,,,,,,,,
Bhaktapur,8/2/2021,7.05,10.3,10.4,,,,,,,,,,,,,,,
Bhaktapur,8/3/2021,7.85,11.8,126.1,,,,,,,,,,,,,,,
Bhaktapur,8/4/2021,11.09,14.7,17.9,,,,,,,,,,,,,,,
Bhaktapur,8/5/2021,14.20,21.5,27.2,,,,,,,,,,,,,,,
Bhaktapur,8/6/2021,16.65,25.2,51.2,,,,,,,,,,,,,,,
Bhaktapur,8/7/2021,13.60,19.3,29.1,,,,,,,,,,,,,,,
Bhaktapur,8/8/2021,9.90,12.8,13.1,,,,,,,,,,,,,,,
Bhaktapur,8/9/2021,10.57,14,44,,,,,,,,,,,,,,,
Bhaktapur,8/10/2021,12.18,16.8,27.1,,,,,,,,,,,,,,,
Bhaktapur,8/11/2021,15.57,21.3,31.8,,,,,,,,,,,,,,,
Bhaktapur,8/12/2021,13.25,17.8,64.2,,,,,,,,,,,,,,,
Bhaktapur,8/13/2021,12.35,15.3,15.3,,,,,,,,,,,,,,,
Bhaktapur,8/14/2021,10.04,12.7,13.3,,,,,,,,,,,,,,,
Bhaktapur,8/15/2021,6.32,8.6,8.6,,,,,,,,,,,,,,,
Bhaktapur,8/16/2021,12.87,19.9,66.2,,,,,,,,,,,,,,,
Bhaktapur,8/17/2021,16.26,19.9,21.6,,,,,,,,,,,,,,,
Bhaktapur,8/18/2021,13.23,15.8,16.2,,,,,,,,,,,,,,,
Bhaktapur,8/19/2021,8.28,11.9,23,,,,,,,,,,,,,,,
Bhaktapur,8/20/2021,11.18,15.1,20.5,,,,,,,,,,,,,,,
Bhaktapur,8/21/2021,9.40,12.7,14,,,,,,,,,,,,,,,
Bhaktapur,8/22/2021,12.01,16.9,17.9,,,,,,,,,,,,,,,
Bhaktapur,8/23/2021,12.79,14.9,14.9,,,,,,,,,,,,,,,
Bhaktapur,8/24/2021,15.29,19.8,21.7,,,,,,,,,,,,,,,
Bhaktapur,8/25/2021,11.28,17,18.7,,,,,,,,,,,,,,,
Bhaktapur,8/26/2021,7.17,8.9,9.9,,,,,,,,,,,,,,,
Bhaktapur,8/27/2021,18.41,22.8,23.4,,,,,,,,,,,,,,,
Bhaktapur,8/28/2021,14.76,16.7,18,,,,,,,,,,,,,,,
Bhaktapur,8/29/2021,10.35,11.4,11.5,,,,,,,,,,,,,,,
Bhaktapur,8/30/2021,12.40,15.4,17.4,,,,,,,,,,,,,,,
Bhaktapur,8/31/2021,10.59,14.5,14.4,,,,,,,,,,,,,,,
Bhaktapur,9/1/2021,11.41,17.8,,,,,,,,,,,,,,,,
Bhaktapur,9/2/2021,14.65,21.6,,,,,,,,,,,,,,,,
Bhaktapur,9/30/2021,18.50,29.6,,,,,,,,,,,,,,,,
Bhaktapur,10/1/2021,19.33,32.1,36.7,,,,,,,,,,,,,,,
Bhaktapur,10/2/2021,16.00,24.8,35.2,,,,,,,,,,,,,,,
Bhaktapur,10/3/2021,14.53,22.6,23.6,,,,,,,,,,,,,,,
Bhaktapur,10/4/2021,17.43,24.6,28,,,,,,,,,,,,,,,
Bhaktapur,10/5/2021,21.88,34,56.4,,,,,,,,,,,,,,,
Bhaktapur,10/6/2021,17.94,30.2,39.3,,,,,,,,,,,,,,,
Bhaktapur,10/7/2021,20.62,35.2,50.4,,,,,,,,,,,,,,,
Bhaktapur,10/8/2021,29.11,47,73.4,,,,,,,,,,,,,,,
Bhaktapur,10/9/2021,29.88,44.2,45.8,,,,,,,,,,,,,,,
Bhaktapur,10/10/2021,30.79,44.5,69.1,,,,,,,,,,,,,,,
Bhaktapur,10/11/2021,35.58,53.2,67.9,,,,,,,,,,,,,,,
Bhaktapur,10/12/2021,33.32,51.4,63.8,,,,,,,,,,,,,,,
Bhaktapur,10/13/2021,28.99,43.2,51,,,,,,,,,,,,,,,
Bhaktapur,10/14/2021,24.18,36.9,55.4,,,,,,,,,,,,,,,
Bhaktapur,10/15/2021,21.25,35.2,56.7,,,,,,,,,,,,,,,
Bhaktapur,10/16/2021,16.85,26.9,36.2,,,,,,,,,,,,,,,
Bhaktapur,10/17/2021,8.64,12.6,14,,,,,,,,,,,,,,,
Bhaktapur,10/18/2021,15.05,19.6,22.2,,,,,,,,,,,,,,,
Bhaktapur,10/19/2021,5.08,6.4,5.7,,,,,,,,,,,,,,,
Bhaktapur,10/20/2021,6.48,9.1,12.4,,,,,,,,,,,,,,,
Bhaktapur,10/21/2021,12.38,20.7,94.3,,,,,,,,,,,,,,,
Bhaktapur,10/22/2021,22.15,34.7,33.3,,,,,,,,,,,,,,,
Bhaktapur,10/23/2021,27.17,35.3,40,,,,,,,,,,,,,,,
Bhaktapur,10/24/2021,31.37,41.5,46.3,,,,,,,,,,,,,,,
Bhaktapur,10/26/2021,31.60,44.5,50,,,,,,,,,,,,,,,
