station,particulate_matter ,datetime,value
Simara,PM1,2019-08-05T20:57:56Z,3.7
Simara,PM1,2019-08-05T21:07:35Z,3.6
Simara,PM1,2019-08-05T21:17:33Z,3.3
Simara,PM1,2019-08-05T21:27:30Z,3.5
Simara,PM1,2019-08-05T21:37:58Z,3.4
Simara,PM1,2019-08-05T21:47:22Z,3.3
Simara,PM1,2019-08-05T21:50:31Z,3.4
Simara,PM1,2019-08-05T22:17:41Z,3.3
Simara,PM1,2019-08-05T22:33:34Z,3.4
Simara,PM1,2019-08-05T23:07:22Z,3.2
Simara,PM1,2019-08-05T23:37:33Z,3.1
Simara,PM1,2019-08-06T00:17:33Z,3.0
Simara,PM1,2019-08-06T00:37:48Z,2.8
Simara,PM1,2019-08-06T00:57:38Z,2.7
Simara,PM1,2019-08-06T01:07:55Z,2.5
Simara,PM1,2019-08-06T01:17:32Z,4.9
Simara,PM1,2019-08-06T01:27:44Z,4.8
Simara,PM1,2019-08-06T02:07:32Z,4.7
Simara,PM1,2019-08-06T02:27:51Z,5.1
Simara,PM1,2019-08-06T02:37:41Z,5.5
Simara,PM1,2019-08-06T02:47:30Z,5.3
Simara,PM1,2019-08-06T02:57:46Z,5.2
Simara,PM1,2019-08-06T03:07:34Z,5.3
Simara,PM1,2019-08-06T03:17:29Z,5.5
Simara,PM1,2019-08-06T03:27:35Z,5.9
Simara,PM1,2019-08-06T03:37:45Z,6.2
Simara,PM1,2019-08-06T03:58:00Z,5.9
Simara,PM1,2019-08-06T04:07:54Z,6.3
Simara,PM1,2019-08-06T04:17:47Z,6.1
Simara,PM1,2019-08-06T04:27:45Z,5.6
Simara,PM1,2019-08-06T04:37:32Z,5.5
Simara,PM1,2019-08-06T04:57:38Z,5.3
Simara,PM1,2019-08-06T05:07:29Z,5.4
Simara,PM1,2019-08-06T05:17:56Z,5.2
Simara,PM1,2019-08-06T05:27:30Z,5.1
Simara,PM1,2019-08-06T05:47:40Z,4.9
Simara,PM1,2019-08-06T05:57:44Z,4.8
Simara,PM1,2019-08-06T06:07:52Z,4.9
Simara,PM1,2019-08-06T06:17:56Z,4.7
Simara,PM1,2019-08-06T06:27:43Z,4.6
Simara,PM1,2019-08-06T06:37:41Z,4.5
Simara,PM1,2019-08-06T06:47:47Z,5.9
Simara,PM1,2019-08-06T06:57:26Z,5.6
Simara,PM1,2019-08-06T07:07:46Z,5.3
Simara,PM1,2019-08-06T07:17:28Z,5.0
Simara,PM1,2019-08-06T07:27:20Z,4.8
Simara,PM1,2019-08-06T07:47:31Z,4.7
Simara,PM1,2019-08-06T07:57:52Z,4.5
Simara,PM1,2019-08-06T08:07:38Z,4.6
Simara,PM1,2019-08-06T08:27:58Z,4.7
Simara,PM1,2019-08-06T08:37:28Z,4.6
Simara,PM1,2019-08-06T08:57:55Z,4.5
Simara,PM1,2019-08-06T09:07:46Z,4.8
Simara,PM1,2019-08-06T09:27:34Z,4.5
Simara,PM1,2019-08-06T09:37:39Z,40.7
Simara,PM1,2019-08-06T09:57:36Z,36.1
Simara,PM1,2019-08-06T10:07:51Z,27.9
Simara,PM1,2019-08-06T10:17:49Z,22.2
Simara,PM1,2019-08-06T10:27:32Z,17.8
Simara,PM1,2019-08-06T10:37:36Z,14.6
Simara,PM1,2019-08-06T10:47:52Z,18.5
Simara,PM1,2019-08-06T11:02:36Z,15.3
Simara,PM1,2019-08-06T11:17:47Z,14.0
Simara,PM1,2019-08-06T11:27:28Z,12.6
Simara,PM1,2019-08-06T11:37:28Z,11.2
Simara,PM1,2019-08-06T11:47:44Z,10.0
Simara,PM1,2019-08-06T11:57:43Z,9.5
Simara,PM1,2019-08-06T12:07:25Z,9.3
Simara,PM1,2019-08-06T12:17:54Z,9.1
Simara,PM1,2019-08-06T12:27:37Z,9.0
Simara,PM1,2019-08-06T12:37:29Z,8.6
Simara,PM1,2019-08-06T12:47:32Z,8.3
Simara,PM1,2019-08-06T12:57:44Z,8.2
Simara,PM1,2019-08-06T13:07:41Z,8.0
Simara,PM1,2019-08-06T13:17:48Z,7.8
Simara,PM1,2019-08-06T13:07:21Z,8.0
Simara,PM1,2019-08-06T13:28:28Z,9.0
Simara,PM1,2019-08-06T15:59:42Z,44.4
Simara,PM1,2019-08-06T16:07:53Z,51.2
Simara,PM1,2019-08-06T16:17:59Z,64.1
Simara,PM1,2019-08-06T16:27:30Z,63.4
Simara,PM1,2019-08-06T16:37:25Z,60.7
Simara,PM1,2019-08-06T16:47:30Z,57.5
Simara,PM1,2019-08-06T16:57:21Z,59.1
Simara,PM1,2019-08-06T17:07:32Z,51.2
Simara,PM1,2019-08-06T17:17:30Z,44.6
Simara,PM1,2019-08-06T17:27:59Z,39.1
Simara,PM1,2019-08-06T17:37:20Z,34.3
Simara,PM1,2019-08-06T17:47:25Z,30.8
Simara,PM1,2019-08-06T17:52:25Z,29.4
Simara,PM1,2019-08-06T18:07:58Z,23.1
Simara,PM1,2019-08-06T18:17:31Z,19.7
Simara,PM1,2019-08-06T18:27:55Z,17.0
Simara,PM1,2019-08-06T18:37:25Z,14.4
Simara,PM1,2019-08-06T18:47:59Z,12.6
Simara,PM1,2019-08-06T18:57:27Z,11.0
Simara,PM1,2019-08-06T19:07:55Z,9.5
Simara,PM1,2019-08-06T19:17:36Z,8.2
Simara,PM1,2019-08-06T19:27:21Z,7.0
Simara,PM1,2019-08-06T19:37:31Z,6.1
Simara,PM1,2019-08-06T19:47:50Z,5.3
Simara,PM1,2019-08-06T20:09:37Z,4.1
Simara,PM1,2019-08-06T20:17:21Z,3.7
Simara,PM1,2019-08-06T20:27:48Z,3.4
Simara,PM1,2019-08-06T20:37:50Z,3.1
Simara,PM1,2019-08-06T20:47:35Z,2.8
Simara,PM1,2019-08-06T20:57:28Z,2.7
Simara,PM1,2019-08-06T22:27:57Z,2.0
Simara,PM1,2019-08-06T23:27:21Z,2.2
Simara,PM1,2019-08-06T23:37:37Z,2.1
Simara,PM1,2019-08-08T05:22:23Z,3.1
Simara,PM1,2019-08-08T06:07:54Z,2.7
Simara,PM1,2019-08-08T06:27:52Z,2.9
Simara,PM1,2019-08-08T06:38:54Z,2.7
Simara,PM1,2019-08-08T06:49:49Z,2.9
Simara,PM1,2019-08-08T06:58:42Z,2.8
Simara,PM1,2019-08-08T07:02:34Z,2.6
Simara,PM1,2019-08-08T07:17:51Z,2.7
Simara,PM1,2019-08-08T07:27:50Z,2.5
Simara,PM1,2019-08-08T07:47:23Z,2.6
Simara,PM1,2019-08-08T07:57:37Z,2.7
Simara,PM1,2019-08-08T08:06:53Z,2.5
Simara,PM1,2019-08-08T08:17:48Z,2.4
Simara,PM1,2019-08-08T08:28:47Z,2.2
Simara,PM1,2019-08-08T08:57:59Z,2.5
Simara,PM1,2019-08-08T09:07:42Z,2.2
Simara,PM1,2019-08-08T09:18:57Z,2.3
Simara,PM1,2019-08-08T09:27:22Z,2.8
