station,particulate_matter ,datetime,value
Surkhet,PM1,2019-07-20T03:28:00Z,4.6
Surkhet,PM1,2019-07-20T03:38:00Z,11.0
Surkhet,PM1,2019-07-20T03:48:00Z,13.3
Surkhet,PM1,2019-07-20T03:58:00Z,12.9
Surkhet,PM1,2019-07-20T04:08:00Z,13.3
Surkhet,PM1,2019-07-20T04:18:00Z,14.0
Surkhet,PM1,2019-07-20T04:28:00Z,12.5
Surkhet,PM1,2019-07-20T04:38:00Z,11.0
Surkhet,PM1,2019-07-20T04:48:00Z,9.4
Surkhet,PM1,2019-07-20T04:58:00Z,6.6
Surkhet,PM1,2019-07-20T05:08:00Z,2.2
Surkhet,PM1,2019-07-20T05:18:00Z,2.5
Surkhet,PM1,2019-07-20T05:28:00Z,2.6
Surkhet,PM1,2019-07-20T05:48:00Z,2.7
Surkhet,PM1,2019-07-20T06:08:00Z,2.8
Surkhet,PM1,2019-07-20T06:18:00Z,2.5
Surkhet,PM1,2019-07-20T06:28:00Z,2.7
Surkhet,PM1,2019-07-20T06:38:00Z,2.8
Surkhet,PM1,2019-07-20T06:48:00Z,2.9
Surkhet,PM1,2019-07-20T06:58:00Z,3.5
Surkhet,PM1,2019-07-20T07:08:00Z,3.4
Surkhet,PM1,2019-07-20T07:18:00Z,3.3
Surkhet,PM1,2019-07-20T07:28:00Z,3.4
Surkhet,PM1,2019-07-20T07:38:00Z,3.6
Surkhet,PM1,2019-07-20T07:48:00Z,3.9
Surkhet,PM1,2019-07-20T08:18:00Z,4.7
Surkhet,PM1,2019-07-20T08:28:00Z,4.5
Surkhet,PM1,2019-07-20T08:38:00Z,4.8
Surkhet,PM1,2019-07-20T08:48:00Z,5.2
Surkhet,PM1,2019-07-20T09:08:00Z,5.1
Surkhet,PM1,2019-07-20T09:18:00Z,7.1
Surkhet,PM1,2019-07-20T09:28:00Z,4.9
Surkhet,PM1,2019-07-20T09:38:00Z,4.6
Surkhet,PM1,2019-07-20T09:48:00Z,4.3
Surkhet,PM1,2019-07-20T09:58:00Z,4.1
Surkhet,PM1,2019-07-20T10:08:00Z,3.9
Surkhet,PM1,2019-07-20T10:18:00Z,4.5
Surkhet,PM1,2019-07-20T10:28:00Z,5.1
Surkhet,PM1,2019-07-20T10:38:00Z,5.3
Surkhet,PM1,2019-07-20T10:48:00Z,5.6
Surkhet,PM1,2019-07-20T10:58:00Z,6.0
Surkhet,PM1,2019-07-20T11:08:00Z,6.8
Surkhet,PM1,2019-07-20T11:18:00Z,8.6
Surkhet,PM1,2019-07-20T11:28:00Z,9.4
Surkhet,PM1,2019-07-20T11:38:00Z,6.7
Surkhet,PM1,2019-07-20T11:48:00Z,4.5
Surkhet,PM1,2019-07-20T12:08:00Z,4.2
Surkhet,PM1,2019-07-20T12:18:00Z,3.6
Surkhet,PM1,2019-07-20T12:28:00Z,3.7
Surkhet,PM1,2019-07-20T12:38:00Z,8.3
Surkhet,PM1,2019-07-20T12:48:00Z,4.4
Surkhet,PM1,2019-07-20T12:58:00Z,5.0
Surkhet,PM1,2019-07-20T13:08:00Z,7.1
Surkhet,PM1,2019-07-20T13:18:00Z,6.2
Surkhet,PM1,2019-07-20T13:28:00Z,5.2
Surkhet,PM1,2019-07-20T13:38:00Z,5.3
Surkhet,PM1,2019-07-20T13:48:00Z,6.0
Surkhet,PM1,2019-07-20T13:58:00Z,5.7
Surkhet,PM1,2019-07-20T14:08:00Z,5.9
Surkhet,PM1,2019-07-20T14:18:00Z,7.1
Surkhet,PM1,2019-07-20T14:28:00Z,6.9
Surkhet,PM1,2019-07-20T14:38:00Z,7.6
Surkhet,PM1,2019-07-20T14:48:00Z,10.5
Surkhet,PM1,2019-07-20T14:58:00Z,12.1
Surkhet,PM1,2019-07-20T15:08:00Z,9.5
Surkhet,PM1,2019-07-20T15:28:00Z,10.0
Surkhet,PM1,2019-07-20T15:38:00Z,8.3
Surkhet,PM1,2019-07-20T15:48:00Z,9.5
Surkhet,PM1,2019-07-20T15:58:00Z,7.9
Surkhet,PM1,2019-07-20T16:08:00Z,5.7
Surkhet,PM1,2019-07-20T16:18:00Z,5.8
Surkhet,PM1,2019-07-20T16:28:00Z,6.5
Surkhet,PM1,2019-07-20T16:48:00Z,6.0
Surkhet,PM1,2019-07-20T16:58:00Z,6.1
Surkhet,PM1,2019-07-20T17:08:00Z,6.8
Surkhet,PM1,2019-07-20T17:18:00Z,6.6
Surkhet,PM1,2019-07-20T17:28:00Z,7.3
Surkhet,PM1,2019-07-20T17:38:00Z,7.0
Surkhet,PM1,2019-07-20T17:48:00Z,6.0
Surkhet,PM1,2019-07-20T17:58:00Z,6.3
Surkhet,PM1,2019-07-20T18:08:00Z,7.4
Surkhet,PM1,2019-07-20T18:18:00Z,7.7
Surkhet,PM1,2019-07-20T18:28:00Z,8.0
Surkhet,PM1,2019-07-20T18:38:00Z,8.1
Surkhet,PM1,2019-07-20T18:58:00Z,8.0
Surkhet,PM1,2019-07-20T19:08:00Z,7.9
Surkhet,PM1,2019-07-20T19:18:00Z,8.0
Surkhet,PM1,2019-07-20T19:28:00Z,7.8
Surkhet,PM1,2019-07-20T19:38:00Z,8.0
Surkhet,PM1,2019-07-20T19:48:00Z,8.4
Surkhet,PM1,2019-07-20T19:58:00Z,8.2
Surkhet,PM1,2019-07-20T20:08:00Z,7.6
Surkhet,PM1,2019-07-20T20:18:00Z,7.2
Surkhet,PM1,2019-07-20T20:28:00Z,7.3
Surkhet,PM1,2019-07-20T20:48:00Z,8.2
Surkhet,PM1,2019-07-20T20:58:00Z,7.8
Surkhet,PM1,2019-07-20T21:08:00Z,7.6
Surkhet,PM1,2019-07-20T21:18:00Z,7.7
Surkhet,PM1,2019-07-20T21:28:00Z,7.5
Surkhet,PM1,2019-07-20T21:38:00Z,7.7
Surkhet,PM1,2019-07-20T21:48:00Z,7.5
Surkhet,PM1,2019-07-20T21:58:00Z,7.8
Surkhet,PM1,2019-07-20T22:08:00Z,7.5
Surkhet,PM1,2019-07-20T22:18:00Z,8.3
Surkhet,PM1,2019-07-20T22:28:00Z,8.2
Surkhet,PM1,2019-07-20T22:38:00Z,8.1
Surkhet,PM1,2019-07-20T22:48:00Z,7.9
Surkhet,PM1,2019-07-20T22:58:00Z,8.0
Surkhet,PM1,2019-07-20T23:08:00Z,7.6
Surkhet,PM1,2019-07-20T23:38:00Z,8.4
Surkhet,PM1,2019-07-20T23:48:00Z,8.1
Surkhet,PM1,2019-07-20T23:58:00Z,7.9
Surkhet,PM1,2019-07-21T00:18:00Z,9.2
Surkhet,PM1,2019-07-21T00:27:00Z,9.8
Surkhet,PM1,2019-07-21T00:38:00Z,10.2
Surkhet,PM1,2019-07-21T00:48:00Z,11.8
Surkhet,PM1,2019-07-21T00:58:00Z,12.9
Surkhet,PM1,2019-07-21T01:09:00Z,14.1
Surkhet,PM1,2019-07-21T01:18:00Z,14.0
Surkhet,PM1,2019-07-21T01:38:00Z,14.1
Surkhet,PM1,2019-07-21T01:48:00Z,10.8
Surkhet,PM1,2019-07-21T01:58:00Z,11.5
Surkhet,PM1,2019-07-21T02:07:00Z,12.9
Surkhet,PM1,2019-07-21T02:18:00Z,9.7
Surkhet,PM1,2019-07-21T02:28:00Z,10.9
Surkhet,PM1,2019-07-21T02:38:00Z,9.9
Surkhet,PM1,2019-07-21T02:48:00Z,7.1
Surkhet,PM1,2019-07-21T02:58:00Z,8.9
Surkhet,PM1,2019-07-21T03:08:00Z,8.1
Surkhet,PM1,2019-07-21T03:18:00Z,8.2
Surkhet,PM1,2019-07-21T03:26:00Z,8.4
Surkhet,PM1,2019-07-21T03:38:00Z,9.4
Surkhet,PM1,2019-07-21T03:48:00Z,10.9
Surkhet,PM1,2019-07-21T03:59:48Z,10.1
Surkhet,PM1,2019-07-21T04:19:37Z,13.4
Surkhet,PM1,2019-07-21T04:29:53Z,12.7
Surkhet,PM1,2019-07-21T04:39:55Z,14.5
